"category","object_type","display_name","script_path","model_path","source_count","historical_faction_guess","countries","source_missions"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_li2t.txt","graphics\blocksdetail_statics\static_plane_li2t.mgm","26","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_yak9p.txt","graphics\blocksdetail_statics\static_plane_yak9p.mgm","174","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_il10.txt","graphics\blocksdetail_statics\static_plane_il10.mgm","63","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_la11.txt","graphics\blocksdetail_statics\static_plane_la11.mgm","78","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_tu2.txt","graphics\blocksdetail_statics\static_plane_tu2.mgm","48","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Plane","Eagle 1","LuaScripts\WorldObjects\Planes\f86a5.txt","graphics\planes\f86a5\f86a5.mgm","8","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_vehicle","Vehicle","NOICON","LuaScripts\WorldObjects\vehicles\willysmb.txt","graphics\vehicles\willysmb\willysmb.mgm","2","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"fixed_weapon","Vehicle","Radar","LuaScripts\WorldObjects\fixedobjects\ancps6b.txt","graphics\fixedobjects\ancps6b\ancps6b.mgm","1","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"fixed_weapon","Vehicle","Vehicle","LuaScripts\WorldObjects\fixedobjects\ancps4.txt","graphics\fixedobjects\ancps4\ancps4.mgm","1","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"fixed_weapon","Vehicle","Vehicle","LuaScripts\WorldObjects\fixedobjects\ancps6b-control.txt","graphics\fixedobjects\ancps6b\ancps6b-control.mgm","1","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"fixed_weapon","Vehicle","Vehicle","LuaScripts\WorldObjects\fixedobjects\ancps6b-generator.txt","graphics\fixedobjects\ancps6b\ancps6b-generator.mgm","1","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_archinv.txt","graphics\bridges\br_rd_up_archinv.mgm","2","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rd_up_archlong.txt","graphics\bridges\br_rd_up_archlong.mgm","4","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"naval","Ship","Ship","LuaScripts\WorldObjects\Ships\Seiner-Gunboat.txt","graphics\Ships\Seiner-Gunboat\Seiner-Gunboat.mgm","1","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\Arf_caponierdirt_02.txt","graphics\blocks\arf_caponierdirt_02.mgm","9","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"fixed_weapon","Vehicle","Howitzer","LuaScripts\WorldObjects\FixedObjects\M2-8inch.txt","graphics\FixedObjects\M2-8inch\M2-8inch.mgm","4","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"fixed_weapon","Vehicle","Rocket launcher","LuaScripts\WorldObjects\FixedObjects\T66.txt","graphics\FixedObjects\T66\T66.mgm","4","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Plane",,"luascripts/worldobjects/planes/il10.txt","graphics/planes/IL10/IL10.mgm","1","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"fixed_weapon","Vehicle","searchlight","LuaScripts\WorldObjects\FixedObjects\GE1942A.txt","graphics\FixedObjects\GE1942A\GE1942A.mgm","1","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_vehicle","Vehicle",,"LuaScripts\WorldObjects\Vehicles\M4A3E8.txt","graphics\vehicles\M4A3E8\M4A3E8.mgm","2","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_vehicle","Vehicle",,"LuaScripts\WorldObjects\Vehicles\M7B1.txt","graphics\vehicles\M7B1\M7B1.mgm","4","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_vehicle","Vehicle",,"LuaScripts\WorldObjects\Vehicles\M3A1-HalfTrack.txt","graphics\vehicles\M3A1-HalfTrack\M3A1-HalfTrack.mgm","1","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_vehicle","Vehicle",,"LuaScripts\WorldObjects\Vehicles\DodgeWC52.txt","graphics\Vehicles\DodgeWC52\DodgeWC52.mgm","6","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_vehicle","Vehicle",,"LuaScripts\WorldObjects\Vehicles\M19.txt","graphics\Vehicles\M19\M19.mgm","2","unknown","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\dam_small_wall_a.txt","graphics\bridges\dam_small_wall_a.mgm","5","unknown","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","dam_small_wall_l","LuaScripts\WorldObjects\Bridges\dam_small_wall_l.txt","graphics\bridges\dam_small_wall_l.mgm","3","unknown","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\dam_small_wall_r.txt","graphics\bridges\dam_small_wall_r.mgm","7","unknown","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\mil_aasite_05.txt","graphics\blocks\mil_aasite_05.mgm","8","terrain/static","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fab100stack_half_a.txt","graphics\blocksdetail_statics\static_munition_su_fab100stack_half_a.mgm","114","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fab100stack_full.txt","graphics\blocksdetail_statics\static_munition_su_fab100stack_full.mgm","344","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_tower_auxiliary.txt","graphics\blocksdetail_statics\arf_tower_auxiliary.mgm","50","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_equip_apu_su1950.txt","graphics\blocksdetail_statics\arf_equip_apu_su1950.mgm","41","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fab100stack_empty.txt","graphics\blocksdetail_statics\static_munition_su_fab100stack_empty.mgm","86","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fab100stack_empty_a.txt","graphics\blocksdetail_statics\static_munition_su_fab100stack_empty_a.mgm","70","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fab100stack_full_a.txt","graphics\blocksdetail_statics\static_munition_su_fab100stack_full_a.mgm","369","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fab100stack_half.txt","graphics\blocksdetail_statics\static_munition_su_fab100stack_half.mgm","193","terrain/static","503,601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_mig15bis_notail.txt","graphics\blocksdetail_statics\static_plane_mig15bis_notail.mgm","11","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_mig15bis_tail.txt","graphics\blocksdetail_statics\static_plane_mig15bis_tail.mgm","11","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_equip_engine_vk1.txt","graphics\blocksdetail_statics\arf_equip_engine_vk1.mgm","18","terrain/static","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_munition_su_fueltank250stack.txt","graphics\blocksdetail_statics\static_munition_su_fueltank250stack.mgm","206","terrain/static","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_mig15bis_jacked.txt","graphics\blocksdetail_statics\static_plane_mig15bis_jacked.mgm","3","DPRK/PRC/Soviet-aligned","503","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail\static_plane_f84e.txt","graphics\blocksdetail_statics\static_plane_f84e.mgm","38","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_munition_us_bombrack_full.txt","graphics\blocksdetail_statics\static_munition_us_bombrack_full.mgm","11","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_munition_us_bombrack_half.txt","graphics\blocksdetail_statics\static_munition_us_bombrack_half.mgm","4","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_signforward.txt","graphics\blocksdetail\arf_signforward.mgm","1","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_signleft.txt","graphics\blocksdetail\arf_signleft.mgm","1","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\arf_signright.txt","graphics\blocksdetail\arf_signright.mgm","1","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_equipment_cargocart_m5_empty.txt","graphics\blocksdetail_statics\static_equipment_cargocart_m5_empty.mgm","5","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_munition_us_fueltankstack.txt","graphics\blocksdetail_statics\static_munition_us_fueltankstack.mgm","6","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_equipment_cargocart_m5_ammo.txt","graphics\blocksdetail_statics\static_equipment_cargocart_m5_ammo.mgm","1","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_munition_us_bombrack_empty.txt","graphics\blocksdetail_statics\static_munition_us_bombrack_empty.mgm","3","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_equipment_cargocart_m5_bomb.txt","graphics\blocksdetail_statics\static_equipment_cargocart_m5_bomb.mgm","3","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\arf_equip_gas_cylinders.txt","graphics\blocksdetail_statics\arf_equip_gas_cylinders.mgm","1","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_plane_f86a5_notail.txt","graphics\blocksdetail_statics\static_plane_f86a5_notail.mgm","2","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"aircraft","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\static_plane_f86a5_tail.txt","graphics\blocksdetail_statics\static_plane_f86a5_tail.mgm","2","UN/US-aligned","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail_Statics\arf_equip_engine_j47.txt","graphics\blocksdetail_statics\arf_equip_engine_j47.mgm","2","terrain/static","601","C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_rr_0500m.mgm","6","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_rr_portal1.mgm","8","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_ur_0200m.mgm","1","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_ur_portal1.mgm","4","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_rr_0200m.mgm","5","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_rr_0020m.mgm","2","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_rr_0010m.mgm","2","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_rr_0050m.mgm","2","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rr20.txt","graphics\bridges\bridge_rr20.mgm","3","terrain/static","0","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_ur_0050m.mgm","1","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"ground_spawn","Ground","Ground",,"graphics\tunnels\tunnel_ur_0020m.mgm","1","unknown","","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\testdam.txt","graphics\buildings\testdam.mgm","1","unknown","0","C:\Program Files\IL2Series\game\data\Multiplayer\Dogfight\_test_dogfight_IL-3.Mission"
